Pattern, Support-Frequence
[[[['Vuota_T0_0'], ['Vuota_T1_2,Vuota_T1_1,Piena_T1_0'], ['Piena_T2_3']]], ['0.789405684754522-611']]
[[[['Vuota_T0_0,Piena_T0_1'], ['Piena_T1_3,Piena_T1_0'], ['Vuota_T2_2']]], ['0.7893217893217893-547']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Piena_T1_3,Piena_T1_3'], ['Vuota_T2_2']]], ['0.7892723021327854-11139']]
[[[['Vuota_T0_0,Piena_T0_3,Piena_T0_1'], ['Vuota_T1_3,Vuota_T1_2']]], ['0.7892193869847501-15681']]
[[[['Vuota_T0_0'], ['Vuota_T1_3,Piena_T1_0'], ['Piena_T2_3']]], ['0.789198606271777-1359']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_3'], ['Piena_T2_3']]], ['0.7891903193769275-15098']]
[[[['Vuota_T0_0,Vuota_T0_1'], ['Vuota_T2_2,Vuota_T2_2,Vuota_T2_2']]], ['0.7889376975970116-226833']]
[[[['Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_3'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7888028424084582-45734']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Vuota_T2_3,Vuota_T2_2,Vuota_T2_2']]], ['0.7887884737738676-115298']]
[[[['Piena_T0_0'], ['Vuota_T1_1,Piena_T1_1,Piena_T1_1'], ['Vuota_T2_2']]], ['0.788788221970555-4179']]
[[[['Piena_T0_3,Piena_T0_0'], ['Piena_T1_3,Piena_T1_2']]], ['0.7887662958976199-52759']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Piena_T1_2,Piena_T1_1'], ['Piena_T2_1']]], ['0.7887433925997117-13131']]
[[[['Vuota_T0_0'], ['Vuota_T1_3,Vuota_T1_2,Piena_T1_0'], ['Piena_T2_3']]], ['0.7887228260869565-1161']]
[[[['Piena_T0_0'], ['Piena_T1_3'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7886837760768423-52550']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Piena_T1_0'], ['Vuota_T2_3,Vuota_T2_2']]], ['0.7886710239651417-1086']]
[[[['Vuota_T0_0,Vuota_T0_1'], ['Vuota_T1_1,Piena_T1_0'], ['Piena_T2_3']]], ['0.7886393659180978-597']]
[[[['Piena_T0_3,Piena_T0_0'], ['Vuota_T1_0,Piena_T1_1'], ['Vuota_T2_2']]], ['0.7886393659180978-597']]
[[[['Vuota_T0_0'], ['Piena_T1_3,Piena_T1_0'], ['Vuota_T2_3,Vuota_T2_2']]], ['0.7886120996441282-1108']]
[[[['Vuota_T0_0,Piena_T0_2'], ['Vuota_T1_3'], ['Vuota_T2_2,Vuota_T2_2']]], ['0.7886063491336889-68910']]
[[[['Vuota_T0_2,Piena_T0_0'], ['Piena_T1_2'], ['Vuota_T2_2,Piena_T2_2']]], ['0.7885002395783421-32912']]
[[[['Vuota_T0_0'], ['Vuota_T1_2'], ['Vuota_T2_3,Vuota_T2_2,Vuota_T2_1']]], ['0.7884271515856116-249564']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Piena_T1_3,Piena_T1_0'], ['Vuota_T2_2']]], ['0.7883437901579863-10429']]
[[[['Vuota_T0_0'], ['Piena_T1_3,Piena_T1_2'], ['Piena_T2_3,Piena_T2_2']]], ['0.788334719581749-53077']]
[[[['Piena_T0_3,Piena_T0_2,Piena_T0_0'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7883159292352963-43936']]
[[[['Vuota_T0_2,Vuota_T0_0'], ['Vuota_T2_3,Vuota_T2_1']]], ['0.7882631206466272-253950']]
[[[['Vuota_T0_0,Piena_T0_1'], ['Piena_T1_2'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7881930124315089-13378']]
[[[['Vuota_T0_0'], ['Vuota_T1_2,Vuota_T1_0,Piena_T1_2'], ['Vuota_T2_1']]], ['0.7881297218831448-47778']]
[[[['Vuota_T0_0'], ['Vuota_T1_2,Piena_T1_1'], ['Vuota_T2_2,Vuota_T2_2']]], ['0.7880964136630908-17558']]
[[[['Vuota_T0_0,Piena_T0_0'], ['Piena_T1_1'], ['Vuota_T2_3,Piena_T2_1']]], ['0.7880952380952381-662']]
[[[['Piena_T0_0'], ['Vuota_T1_1'], ['Vuota_T2_3,Vuota_T2_2']]], ['0.7880434782608695-18560']]
[[[['Vuota_T0_0,Piena_T0_2,Piena_T0_2'], ['Vuota_T1_3,Piena_T1_3']]], ['0.7880244755244755-30651']]
[[[['Vuota_T0_0'], ['Vuota_T1_0,Piena_T1_2'], ['Vuota_T2_2,Vuota_T2_2']]], ['0.7880169861538922-52701']]
[[[['Vuota_T0_3,Piena_T0_0,Piena_T0_1'], ['Vuota_T2_3,Piena_T2_2']]], ['0.7880052212018088-33807']]
[[[['Vuota_T0_3,Vuota_T0_0,Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_2']]], ['0.7879490150637312-1360']]
[[[['Piena_T0_2,Piena_T0_0'], ['Vuota_T1_2'], ['Vuota_T2_2,Piena_T2_2']]], ['0.7879375568644352-32909']]
[[[['Vuota_T0_3,Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_1'], ['Piena_T2_3']]], ['0.7879232078683563-16663']]
[[[['Piena_T0_0'], ['Piena_T1_1,Piena_T1_1'], ['Piena_T2_1,Piena_T2_1']]], ['0.7879142300194931-20210']]
[[[['Vuota_T0_2,Vuota_T0_0'], ['Piena_T1_2'], ['Vuota_T2_3,Piena_T2_2']]], ['0.7879105602940484-66881']]
[[[['Piena_T0_0,Piena_T0_1,Piena_T0_1'], ['Piena_T1_1,Piena_T1_0']]], ['0.7878065141238727-21140']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_1'], ['Piena_T2_3']]], ['0.7877612313853085-12590']]
[[[['Piena_T0_0'], ['Vuota_T1_2,Vuota_T1_1,Piena_T1_0'], ['Piena_T2_3']]], ['0.7876902316515481-10507']]
[[[['Piena_T0_0'], ['Piena_T1_1,Piena_T1_0'], ['Piena_T2_3,Piena_T2_1']]], ['0.7876117336019136-31280']]
[[[['Vuota_T0_0'], ['Vuota_T1_2,Vuota_T1_1,Vuota_T1_1'], ['Vuota_T2_0']]], ['0.7875894110041887-149857']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Vuota_T1_2,Vuota_T1_1']]], ['0.7875798079457957-259910']]
[[[['Vuota_T0_0'], ['Vuota_T1_2,Piena_T1_2'], ['Vuota_T2_2,Piena_T2_2']]], ['0.7874971320927874-65215']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Vuota_T1_0,Piena_T1_2'], ['Vuota_T2_1']]], ['0.7874015748031497-500']]
[[[['Vuota_T0_0,Piena_T0_0'], ['Piena_T1_3,Piena_T1_0'], ['Vuota_T2_2']]], ['0.7872340425531915-518']]
[[[['Piena_T0_2,Piena_T0_0'], ['Piena_T1_2'], ['Vuota_T2_3,Piena_T2_2']]], ['0.7872076420995376-46313']]
[[[['Vuota_T0_0,Vuota_T0_1'], ['Piena_T1_2,Piena_T1_2'], ['Vuota_T2_1']]], ['0.7871643303496031-23304']]
[[[['Vuota_T0_3,Piena_T0_0'], ['Piena_T1_3'], ['Piena_T2_3,Piena_T2_2']]], ['0.7871258070827627-44253']]
[[[['Vuota_T0_0'], ['Vuota_T1_3,Vuota_T1_2,Piena_T1_3'], ['Vuota_T2_1']]], ['0.7871034641677548-102473']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Vuota_T1_3,Piena_T1_0'], ['Piena_T2_2']]], ['0.7871017871017871-1013']]
[[[['Vuota_T0_0'], ['Vuota_T1_3,Piena_T1_2,Piena_T1_1'], ['Piena_T2_1']]], ['0.7870529152376287-12851']]
[[[['Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_1'], ['Piena_T2_3']]], ['0.7870488516223113-17271']]
[[[['Vuota_T0_0,Vuota_T0_1,Piena_T0_2'], ['Vuota_T2_3,Vuota_T2_1']]], ['0.7869724390412378-56965']]
[[[['Piena_T0_0'], ['Vuota_T1_3,Piena_T1_3'], ['Vuota_T2_3,Piena_T2_2']]], ['0.7869039755788422-44080']]
[[[['Vuota_T0_2,Vuota_T0_0'], ['Vuota_T1_0,Piena_T1_2'], ['Vuota_T2_1']]], ['0.786865524060646-47747']]
[[[['Piena_T0_2,Piena_T0_2,Piena_T0_0'], ['Vuota_T1_3,Piena_T1_3']]], ['0.7866337695773439-36665']]
[[[['Vuota_T0_2,Vuota_T0_0'], ['Vuota_T2_2,Vuota_T2_1']]], ['0.7866210998125178-253421']]
[[[['Vuota_T0_2,Vuota_T0_0'], ['Vuota_T1_1,Vuota_T1_1'], ['Vuota_T2_0']]], ['0.7865936712788393-149570']]
[[[['Vuota_T0_0,Piena_T0_3,Piena_T0_0'], ['Vuota_T2_3,Vuota_T2_2']]], ['0.7865853658536586-1032']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Piena_T1_2,Piena_T1_0'], ['Piena_T2_0']]], ['0.7865804365400162-973']]
[[[['Piena_T0_2,Piena_T0_0'], ['Piena_T1_1'], ['Vuota_T2_3,Piena_T2_2']]], ['0.7864697999425673-32865']]
[[[['Vuota_T0_0,Piena_T0_0'], ['Vuota_T1_1'], ['Vuota_T2_3,Vuota_T2_1']]], ['0.7864321608040201-626']]
[[[['Vuota_T0_3,Vuota_T0_0,Vuota_T0_1'], ['Vuota_T1_3,Vuota_T1_0']]], ['0.7864259758527723-221397']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Vuota_T1_3,Vuota_T1_2'], ['Vuota_T2_1']]], ['0.7863816874259748-101584']]
[[[['Piena_T0_2,Piena_T0_0'], ['Vuota_T1_0,Piena_T1_3'], ['Piena_T2_2']]], ['0.7863777089783281-1016']]
[[[['Vuota_T0_0'], ['Vuota_T1_1,Piena_T1_2'], ['Vuota_T2_3,Piena_T2_2']]], ['0.7863585615230932-53529']]
[[[['Vuota_T0_0,Piena_T0_2'], ['Vuota_T1_3,Vuota_T1_3,Vuota_T1_3']]], ['0.7863575501036627-72823']]
[[[['Vuota_T0_0'], ['Vuota_T1_3,Vuota_T1_1,Vuota_T1_1'], ['Vuota_T2_0']]], ['0.7862720041726431-150748']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Vuota_T1_3,Piena_T1_0'], ['Piena_T2_3']]], ['0.7861783815711755-1331']]
[[[['Vuota_T0_0'], ['Vuota_T1_2,Piena_T1_3,Piena_T1_0'], ['Piena_T2_2']]], ['0.7860869565217391-904']]
[[[['Vuota_T0_0'], ['Vuota_T1_3,Piena_T1_2'], ['Vuota_T2_2,Vuota_T2_2']]], ['0.7860815673276654-69253']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Piena_T1_2,Piena_T1_2'], ['Vuota_T2_2']]], ['0.7860064769047214-9223']]
[[[['Piena_T0_0'], ['Vuota_T1_3,Piena_T1_3'], ['Piena_T2_3,Piena_T2_2']]], ['0.7859756859524787-44028']]
[[[['Piena_T0_0'], ['Piena_T1_2,Piena_T1_2'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7859652952089927-36009']]
[[[['Vuota_T0_0'], ['Piena_T1_3,Piena_T1_3,Piena_T1_1'], ['Piena_T2_1']]], ['0.7858911719429758-11742']]
[[[['Piena_T0_0'], ['Vuota_T1_1,Vuota_T1_1,Piena_T1_1'], ['Piena_T2_1']]], ['0.7858478802992519-2521']]
[[[['Piena_T0_2,Piena_T0_0'], ['Vuota_T1_3,Piena_T1_2']]], ['0.7858178151684154-49879']]
[[[['Vuota_T0_0'], ['Vuota_T1_2,Vuota_T1_0,Piena_T1_3'], ['Vuota_T2_0']]], ['0.7857937794091805-80492']]
[[[['Vuota_T0_0'], ['Piena_T1_3,Piena_T1_3,Piena_T1_0'], ['Piena_T2_0']]], ['0.7857829010566763-818']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Vuota_T1_1,Vuota_T1_1'], ['Vuota_T2_0']]], ['0.7856885749610053-150611']]
[[[['Vuota_T0_0'], ['Piena_T1_2,Piena_T1_2'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7856039699217662-31029']]
[[[['Vuota_T0_0'], ['Vuota_T1_2,Piena_T1_0'], ['Piena_T2_3']]], ['0.7855737704918033-1198']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Vuota_T1_2,Vuota_T1_0'], ['Vuota_T2_0']]], ['0.7855647404582403-79921']]
[[[['Vuota_T0_0,Vuota_T0_1'], ['Vuota_T1_1,Vuota_T1_1'], ['Vuota_T2_0']]], ['0.7855405008599354-149812']]
[[[['Piena_T0_2,Piena_T0_0'], ['Piena_T1_3'], ['Piena_T2_3,Piena_T2_3']]], ['0.7854949421965318-43485']]
[[[['Vuota_T0_0'], ['Vuota_T2_3,Vuota_T2_3,Vuota_T2_3,Vuota_T2_2']]], ['0.7854867184211757-268737']]
[[[['Vuota_T0_0'], ['Piena_T1_3'], ['Vuota_T2_2,Piena_T2_3']]], ['0.7854704690411108-115516']]
[[[['Vuota_T0_0'], ['Vuota_T2_3,Vuota_T2_3,Vuota_T2_2,Vuota_T2_2']]], ['0.7854604124772016-268728']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Vuota_T1_0,Piena_T1_3'], ['Vuota_T2_0']]], ['0.7854445653716936-82994']]
[[[['Piena_T0_2,Piena_T0_0'], ['Piena_T2_3,Piena_T2_2']]], ['0.7854239531146611-49854']]
[[[['Vuota_T0_0'], ['Piena_T1_3,Piena_T1_3'], ['Vuota_T2_2,Vuota_T2_2']]], ['0.7853905592154143-63425']]
[[[['Vuota_T0_0'], ['Piena_T1_2,Piena_T1_0'], ['Piena_T2_0']]], ['0.785377358490566-999']]
[[[['Vuota_T0_0'], ['Piena_T1_3,Piena_T1_1'], ['Vuota_T2_3,Vuota_T2_2']]], ['0.7853555249162891-15949']]
[[[['Vuota_T0_3,Vuota_T0_3,Vuota_T0_0'], ['Vuota_T2_2,Vuota_T2_1']]], ['0.7852386451116243-244806']]
[[[['Vuota_T0_2,Vuota_T0_0,Piena_T0_2'], ['Vuota_T1_3,Piena_T1_2']]], ['0.7852230207281582-66104']]
[[[['Vuota_T0_0'], ['Vuota_T1_3,Vuota_T1_0,Piena_T1_3'], ['Vuota_T2_0']]], ['0.7851824485620098-82887']]
[[[['Vuota_T0_2,Vuota_T0_0'], ['Vuota_T1_0,Piena_T1_3'], ['Vuota_T2_0']]], ['0.785179261108727-80506']]
[[[['Piena_T0_0'], ['Piena_T1_3,Piena_T1_0'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7851541772301162-39951']]
[[[['Vuota_T0_0'], ['Vuota_T1_1,Piena_T1_0'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7851140456182473-654']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Vuota_T1_2,Piena_T1_3'], ['Vuota_T2_1']]], ['0.7850941550501345-102728']]
[[[['Vuota_T0_0,Vuota_T0_1'], ['Piena_T1_2'], ['Vuota_T2_3,Vuota_T2_1']]], ['0.7850535173434566-57283']]
[[[['Vuota_T0_0'], ['Piena_T1_3,Piena_T1_0'], ['Piena_T2_2']]], ['0.7850533807829182-1103']]
[[[['Piena_T0_0,Piena_T0_1,Piena_T0_1'], ['Piena_T1_3,Piena_T1_3']]], ['0.7850115525080122-21065']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Vuota_T2_3,Vuota_T2_1']]], ['0.7849829248115971-259053']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Vuota_T1_3,Vuota_T1_0'], ['Vuota_T2_0']]], ['0.7849170005724099-82275']]
[[[['Vuota_T0_0,Piena_T0_1'], ['Piena_T1_3'], ['Vuota_T2_3,Vuota_T2_2']]], ['0.7848851816491633-15620']]
[[[['Piena_T0_0'], ['Vuota_T1_2,Piena_T1_1'], ['Vuota_T2_3,Piena_T2_1']]], ['0.7848362578586844-25092']]
[[[['Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_3,Vuota_T1_1'], ['Piena_T2_3']]], ['0.7846461615403851-15689']]
[[[['Vuota_T0_2,Vuota_T0_0'], ['Vuota_T1_2,Piena_T1_3'], ['Vuota_T2_1']]], ['0.7846159707406278-102973']]
[[[['Vuota_T0_0,Piena_T0_3,Piena_T0_3'], ['Vuota_T2_2,Vuota_T2_2']]], ['0.7846132672722268-62711']]
[[[['Vuota_T0_0'], ['Vuota_T1_2,Vuota_T1_2,Piena_T1_0'], ['Piena_T2_3']]], ['0.7845171588188348-983']]
[[[['Vuota_T0_2,Piena_T0_0'], ['Piena_T1_1'], ['Vuota_T2_3,Piena_T2_1']]], ['0.7845054299062529-25356']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Piena_T1_2,Piena_T1_0'], ['Vuota_T2_2']]], ['0.7844693560265117-9587']]
[[[['Piena_T0_3,Piena_T0_0'], ['Piena_T1_0'], ['Piena_T2_3,Piena_T2_2']]], ['0.7844500009844264-39843']]
[[[['Vuota_T0_0'], ['Vuota_T1_1,Piena_T1_1,Piena_T1_1'], ['Vuota_T2_1']]], ['0.7844290657439447-2267']]
[[[['Vuota_T0_0'], ['Vuota_T1_3,Vuota_T1_1']]], ['0.7844140204835617-268370']]
[[[['Piena_T0_0'], ['Vuota_T1_1,Vuota_T1_1'], ['Vuota_T2_2,Vuota_T2_1']]], ['0.7843655589123867-6231']]
[[[['Vuota_T0_0'], ['Vuota_T1_1,Vuota_T1_1'], ['Vuota_T2_0']]], ['0.7843464208700665-152404']]
[[[['Vuota_T0_0,Piena_T0_2,Piena_T0_1'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7842551946151595-13399']]
[[[['Piena_T0_0'], ['Piena_T1_1,Piena_T1_1'], ['Piena_T2_3,Piena_T2_3']]], ['0.7841715399610136-20114']]
[[[['Vuota_T0_0'], ['Vuota_T1_0,Piena_T1_3'], ['Vuota_T2_0']]], ['0.7840948346393702-86252']]
[[[['Vuota_T0_0,Piena_T0_2,Piena_T0_1'], ['Piena_T1_3,Piena_T1_2']]], ['0.7840796019900498-13396']]
[[[['Vuota_T0_0,Piena_T0_2'], ['Piena_T1_2'], ['Vuota_T2_3,Piena_T2_2']]], ['0.7840262295081967-59782']]
[[[['Vuota_T0_2,Piena_T0_2,Piena_T0_0'], ['Piena_T2_3,Piena_T2_2']]], ['0.7840254983112126-32962']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Piena_T1_3,Piena_T1_1'], ['Vuota_T2_2']]], ['0.7839838492597577-8155']]
[[[['Vuota_T0_0,Piena_T0_2,Piena_T0_1'], ['Vuota_T1_3,Vuota_T1_2']]], ['0.7839625402399766-13394']]
[[[['Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_3,Piena_T1_0'], ['Piena_T2_2']]], ['0.7839531968240702-33768']]
[[[['Piena_T0_0,Piena_T0_1'], ['Piena_T1_2'], ['Piena_T2_2,Piena_T2_1']]], ['0.7836669859141769-33548']]
[[[['Piena_T0_3,Piena_T0_0'], ['Vuota_T1_3'], ['Vuota_T2_3,Piena_T2_2']]], ['0.7836457165233798-44026']]
[[[['Vuota_T0_3,Piena_T0_0'], ['Vuota_T1_2,Vuota_T1_2'], ['Piena_T2_3']]], ['0.7835777612063966-28371']]
[[[['Piena_T0_0'], ['Piena_T1_1,Piena_T1_0'], ['Piena_T2_3,Piena_T2_2']]], ['0.7835074908724663-31117']]
[[[['Vuota_T0_0,Piena_T0_0'], ['Piena_T1_2,Piena_T1_0'], ['Vuota_T2_2']]], ['0.7835051546391752-456']]
[[[['Vuota_T0_0,Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_3'], ['Piena_T2_3']]], ['0.7834912043301759-1158']]
[[[['Vuota_T0_2,Vuota_T0_0,Vuota_T0_1'], ['Vuota_T1_2,Vuota_T1_0']]], ['0.783441211112672-217506']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Vuota_T1_2,Piena_T1_0'], ['Piena_T2_3']]], ['0.7833333333333333-1175']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Piena_T1_3,Piena_T1_0'], ['Piena_T2_2']]], ['0.7833089311859444-1070']]
[[[['Piena_T0_0'], ['Vuota_T1_0,Piena_T1_2,Piena_T1_1'], ['Vuota_T2_2']]], ['0.78328611898017-553']]
[[[['Vuota_T0_0,Piena_T0_0'], ['Piena_T1_1,Piena_T1_0'], ['Piena_T2_0']]], ['0.7831325301204819-390']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Vuota_T1_3'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7831105974138554-108406']]
[[[['Piena_T0_0'], ['Piena_T1_2,Piena_T1_1,Piena_T1_0'], ['Piena_T2_0']]], ['0.7830221601814692-26925']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Piena_T1_1,Piena_T1_0'], ['Vuota_T2_2']]], ['0.7829965606190885-7285']]
[[[['Vuota_T0_0'], ['Vuota_T1_3,Vuota_T1_0'], ['Vuota_T2_2,Vuota_T2_0']]], ['0.7829392251506695-202270']]
[[[['Vuota_T0_0,Piena_T0_2'], ['Vuota_T1_3,Piena_T1_1'], ['Piena_T2_1']]], ['0.7828679008471917-12475']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Piena_T1_2,Piena_T1_1'], ['Vuota_T2_2']]], ['0.7828623151966208-7784']]
[[[['Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_2,Vuota_T1_2'], ['Piena_T2_3']]], ['0.7827168594002023-28631']]
[[[['Vuota_T0_0,Piena_T0_3,Piena_T0_2'], ['Piena_T1_3,Piena_T1_2']]], ['0.7827132295485965-52088']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Vuota_T1_0'], ['Vuota_T2_2,Vuota_T2_0']]], ['0.7826044884151203-202189']]
[[[['Piena_T0_0'], ['Piena_T1_2,Piena_T1_0'], ['Vuota_T2_3,Piena_T2_2']]], ['0.7825676008876469-38086']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Vuota_T1_0,Piena_T1_3'], ['Vuota_T2_0']]], ['0.7825303110173959-74223']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Vuota_T1_2,Piena_T1_0'], ['Piena_T2_2']]], ['0.7824933687002652-885']]
[[[['Piena_T0_0'], ['Piena_T1_2'], ['Vuota_T2_3,Piena_T2_2']]], ['0.782401221607177-49188']]
[[[['Vuota_T0_3,Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_3'], ['Vuota_T2_2']]], ['0.7823615339939105-44453']]
[[[['Piena_T0_0'], ['Vuota_T1_0,Piena_T1_3,Piena_T1_0'], ['Vuota_T2_2']]], ['0.7822784810126582-309']]
[[[['Vuota_T0_1,Vuota_T0_1,Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_1']]], ['0.782252739997359-5924']]
[[[['Vuota_T0_0'], ['Piena_T1_2,Piena_T1_0'], ['Vuota_T2_3,Vuota_T2_2']]], ['0.7822327044025157-995']]
[[[['Piena_T0_3,Piena_T0_0,Piena_T0_1'], ['Piena_T2_3,Piena_T2_3']]], ['0.78221280623859-34706']]
[[[['Vuota_T0_0,Vuota_T0_1'], ['Piena_T1_2'], ['Vuota_T2_3,Piena_T2_2']]], ['0.7822029136458947-57075']]
[[[['Vuota_T0_0,Piena_T0_0'], ['Piena_T1_1,Piena_T1_1'], ['Vuota_T2_2']]], ['0.7821229050279329-280']]
[[[['Vuota_T0_2,Vuota_T0_0'], ['Vuota_T1_2,Piena_T1_0'], ['Piena_T2_3']]], ['0.7821116341627438-1163']]
[[[['Vuota_T0_2,Vuota_T0_0'], ['Piena_T1_2,Piena_T1_1'], ['Piena_T2_1']]], ['0.7820718195167534-11717']]
[[[['Vuota_T0_3,Piena_T0_0'], ['Vuota_T1_0,Piena_T1_1'], ['Piena_T2_2']]], ['0.7819548872180451-624']]
[[[['Vuota_T0_0'], ['Vuota_T1_3,Vuota_T1_3,Piena_T1_3'], ['Vuota_T2_1']]], ['0.781913005909673-101350']]
[[[['Piena_T0_0,Piena_T0_1'], ['Piena_T1_1'], ['Piena_T2_3,Piena_T2_2']]], ['0.7818865206725034-34740']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Piena_T1_1'], ['Vuota_T2_3,Vuota_T2_2']]], ['0.7818507819503935-15698']]
[[[['Vuota_T0_0,Piena_T0_1'], ['Piena_T1_3,Piena_T1_3'], ['Piena_T2_2']]], ['0.781738415135728-11404']]
[[[['Piena_T0_0'], ['Vuota_T1_0,Piena_T1_1,Piena_T1_0'], ['Piena_T2_2']]], ['0.7816901408450704-222']]
[[[['Piena_T0_2,Piena_T0_0'], ['Piena_T1_1,Piena_T1_0'], ['Piena_T2_0']]], ['0.7816600281162137-26689']]
[[[['Vuota_T0_2,Vuota_T0_0'], ['Vuota_T1_3,Piena_T1_0'], ['Piena_T2_3']]], ['0.7815741305674192-1281']]
[[[['Piena_T0_2,Piena_T0_0'], ['Vuota_T1_0,Piena_T1_1'], ['Vuota_T2_2']]], ['0.7814661134163209-565']]
[[[['Vuota_T0_0'], ['Vuota_T1_0,Piena_T1_3'], ['Vuota_T2_3,Vuota_T2_1']]], ['0.7814312467046054-85959']]
[[[['Vuota_T0_2,Vuota_T0_0,Vuota_T0_1'], ['Vuota_T1_3,Vuota_T1_0']]], ['0.7811936072960678-216882']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Vuota_T1_3,Vuota_T1_3'], ['Vuota_T2_1']]], ['0.7811387070185534-100456']]
[[[['Piena_T0_0'], ['Piena_T1_3,Piena_T1_1'], ['Piena_T2_2,Piena_T2_1']]], ['0.7810699014686745-33611']]
[[[['Vuota_T0_3,Piena_T0_0'], ['Vuota_T1_1,Piena_T1_3'], ['Piena_T2_2']]], ['0.7809457174508775-13394']]
[[[['Vuota_T0_0'], ['Vuota_T1_0'], ['Vuota_T2_3,Vuota_T2_3,Vuota_T2_1']]], ['0.7809326610778264-208944']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Vuota_T1_1,Piena_T1_3'], ['Piena_T2_2']]], ['0.7807978956597983-10686']]
[[[['Vuota_T0_2,Piena_T0_0'], ['Vuota_T1_2,Vuota_T1_2'], ['Piena_T2_3']]], ['0.7807685982128173-28484']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_2']]], ['0.7807659208261618-18145']]
[[[['Vuota_T0_3,Vuota_T0_0'], ['Vuota_T1_3,Vuota_T1_2,Vuota_T1_1']]], ['0.7807224607664593-257647']]
[[[['Vuota_T0_0,Piena_T0_3,Piena_T0_1'], ['Vuota_T2_3,Vuota_T2_2']]], ['0.780663344909155-15511']]
[[[['Vuota_T0_1,Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_2'], ['Piena_T2_3']]], ['0.7806007164508129-14164']]
[[[['Vuota_T0_2,Vuota_T0_2,Vuota_T0_0'], ['Vuota_T1_2,Vuota_T1_0']]], ['0.7805708150304045-231184']]
[[[['Piena_T0_0,Piena_T0_1'], ['Piena_T1_0'], ['Piena_T2_3,Piena_T2_2']]], ['0.7804686709181091-30841']]
[[[['Vuota_T0_2,Piena_T0_3,Piena_T0_0'], ['Piena_T1_3,Piena_T1_2']]], ['0.7804587897288562-34771']]
[[[['Vuota_T0_0,Piena_T0_3'], ['Vuota_T1_0'], ['Vuota_T2_3,Vuota_T2_1']]], ['0.7804384825137712-85291']]
[[[['Vuota_T0_2,Piena_T0_0'], ['Vuota_T1_3,Vuota_T1_1'], ['Piena_T2_3']]], ['0.7804085170937856-14404']]
[[[['Piena_T0_0,Piena_T0_1'], ['Vuota_T1_0'], ['Vuota_T2_3,Piena_T2_3']]], ['0.7803660565723793-938']]
